561 43.526690 0.989891 39.577810, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
562 30.986060 0.000000 39.122960, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
563 29.662110 0.000000 39.155340, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
564 32.366050 0.000000 39.155340, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
565 35.450000 0.000000 39.870010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
566 40.444110 0.000000 34.460010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
567 36.561950 0.000000 44.460010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
568 43.743940 0.000000 44.460010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
569 34.736060 0.000000 34.460010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
570 41.883950 0.000000 34.426450, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
571 39.265890 0.000000 44.460010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
572 42.420000 0.000000 44.460010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
573 36.175890 0.000000 34.426450, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
574 37.440000 0.000000 34.460010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
575 37.885890 0.000000 44.460010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
576 29.000000 0.000000 44.500020, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
577 27.676060 0.000000 44.500020, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
578 36.889840 0.000000 39.836440, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
579 36.839830 0.000000 39.122960, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
580 35.515880 0.000000 39.155340, 0.000000 180.000000 0.000000 1.000000 0.700000 1.000000 
581 41.600000 0.000000 39.820010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
582 53.890000 0.000000 -17.340030, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
583 26.200000 0.000000 -9.900003, 0.000000 90.000000 0.000000 4.000017 3.000000 3.000020 
584 28.300000 0.000000 -15.100010, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
585 27.400000 0.000000 -3.800002, 0.000000 0.000000 0.000000 3.000000 4.000000 3.000000 
586 -56.600000 0.000000 8.900003, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
587 -58.400000 0.000000 -6.900004, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
588 -56.900000 0.000000 15.300010, 0.000000 0.000000 0.000000 4.000000 3.000000 4.000000 
589 -56.300000 0.000000 0.200000, 0.000000 0.000000 0.000000 4.000000 4.000000 4.000000 
590 -52.900000 0.000000 12.100010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
591 -47.500000 0.000000 15.880010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
592 -23.430000 0.000000 15.820010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
593 -16.840000 0.000000 15.290010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
594 -47.500000 0.000000 -16.670010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
595 -51.800000 0.000000 4.800002, 0.000000 0.000000 0.000000 4.000000 3.000000 4.000000 
596 -52.600000 0.000000 -3.800002, 0.000000 0.000000 0.000000 3.000000 4.000000 3.000000 
597 -51.700000 0.000000 -15.100010, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
598 -53.800000 0.000000 -9.900003, 0.000000 90.000000 0.000000 4.000017 3.000000 3.000020 
599 -56.800000 0.000000 -15.600010, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
600 -52.600000 0.000000 17.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
601 23.200000 0.000000 -15.600010, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
